NABP,NPI,PROVIDER NAME,ADDRESS,ADDRESS LINE 2,CITY,STATE,POSTAL_ZIP,PHONE,COUNTY,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract)
3389031,1407950165,CVS PHARMACY #00922,460 MONTAUK HIGHWAY,,WEST ISLIP,NY,11795,401-770-2751,SUFFOLK,40.696783,-73.310987,1,rooftop,460,Montauk Hwy,,,West Islip,NY,11795,US,Suffolk,2021,36,36103,West Islip,3680302,146902,1006,1,3.61E+14,36103146902
3346651,1063512416,RITE AID PHARMACY 10665,532A UNION BOULEVARD,,WEST ISLIP,NY,11795,717-975-5937,SUFFOLK,40.709034,-73.295939,1,rooftop,532 A,Union Blvd,,,West Islip,NY,11795,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36103,West Islip,3680302,146901,3001,3,3.61E+14,36103146901
3391062,1659352896,ALDO DRUGS,604 UNION BLVD,,WEST ISLIP,NY,117953113,631-661-6166,SUFFOLK,40.710248,-73.294188,1,rooftop,604,Union Blvd,,,West Islip,NY,11795,US,Suffolk,2021,36,36103,West Islip,3680302,146901,1001,1,3.61E+14,36103146901
5824188,1831613132,WALGREENS #17575,161 MAIN STREET,,WESTHAMPTON BEACH,NY,119782701,217-709-2351,SUFFOLK,40.809857,-72.64098,1,rooftop,161,Main St,,,Westhampton Beach,NY,11978,US,Suffolk,2021,36,36103,Westhampton Beach,3680181,190502,3025,3,3.61E+14,36103190502
3367655,1588776223,BARTHS PHARMACY,58 SUNSET AVE,,WESTHAMPTON BEACH,NY,119782326,631-288-0905,SUFFOLK,40.81306,-72.644793,1,range_interpolation,58,Sunset Ave,,,Westhampton Beach,NY,11978,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36103,Westhampton Beach,3680181,190502,3013,3,3.61E+14,36103190502
5823340,1447768247,CVS PHARMACY #10191,87 SUNSET AVE,,WESTHAMPTON BEACH,NY,119782324,631-288-1897,SUFFOLK,40.812058,-72.645351,1,rooftop,87,Sunset Ave,,,Westhampton Beach,NY,11978,US,Suffolk,2021,36,36103,Westhampton Beach,3680181,190502,3007,3,3.61E+14,36103190502
3370195,1700848660,ISLAND DRUG AND SURGICAL,8C MONIEBOGUE LN,,WESTHAMPTON BEACH,NY,119782613,631-289-6223,SUFFOLK,40.808848,-72.643476,1,rooftop,8,Moniebogue Ln,,,Westhampton Beach,NY,11978,US,Suffolk,2021,36,36103,Westhampton Beach,3680181,190502,3027,3,3.61E+14,36103190502
5822855,1326559048,MEDICAL CENTER PHARMACY OF WYANDANCH,1537 STRAIGHT PATH,,WYANDANCH,NY,11798,631-643-4354,SUFFOLK,40.751145,-73.361729,1,rooftop,1537,Straight Path,,,Wyandanch,NY,11798,US,Suffolk,2021,36,36103,Wyandanch,3683294,122501,1023,1,3.61E+14,36103122501
3334442,1275571192,WYANDANCH DRUGS,323 MERRITT AVE,,WYANDANCH,NY,11798,631-253-4552,SUFFOLK,40.754473,-73.361624,1,range_interpolation,323,Merritt Ave,,,Wyandanch,NY,11798,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36103,Wyandanch,3683294,122406,3018,3,3.61E+14,36103122406
5811701,1407258346,RIVERSIDE REMEDIES,39 LOWER MAIN ST,,CALLICOON,NY,127235000,845-887-3030,SULLIVAN,41.766216,-75.058091,1,rooftop,39,Lower Main St,,,Callicoon,NY,12723,US,Sullivan,2021,36,36105,Callicoon,3611748,952100,2030,2,3.61E+14,36105952100
5828073,1184188906,HARRIS PHARMACY,68 HARRIS BUSHVILLE ROAD,,HARRIS,NY,12742,845-333-8121,SULLIVAN,41.709261,-74.737322,0.8,rooftop,68,Harris Bushville Rd,,,Monticello,NY,12701,US,Sullivan,2021,36,36105,,,951600,2004,2,3.61E+14,36105951600
3377911,1235179771,JEFFERSON PHARMACY INC,4892 STATE RTE 52,,JEFFERSONVILLE,NY,127480117,845-482-5720,SULLIVAN,41.779753,-74.93568,1,rooftop,4892,State Route 52,,,Jeffersonville,NY,12748,US,Sullivan,2021,36,36105,Jeffersonville,3638506,950400,3019,3,3.61E+14,36105950400
3363481,1619205663,K & K PHARMACY,187 MILL ST,,LIBERTY,NY,127542000,845-292-3430,SULLIVAN,41.793616,-74.735478,1,rooftop,187,Mill St,,,Liberty,NY,12754,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36105,Liberty,3642224,950500,3024,3,3.61E+14,36105950500
5823972,1427573567,WALGREENS #19811,1934 STATE ROUTE 52,,LIBERTY,NY,127548310,217-709-2351,SULLIVAN,41.784694,-74.719466,1,rooftop,1934,State Route 52,,,Liberty,NY,12754,US,Sullivan,2021,36,36105,Liberty,3642224,950500,2031,2,3.61E+14,36105950500
5804352,1790052553,THE MEDICINE SHOPPE PHARMACY,1987 STATE RTE 52,STE 3,LIBERTY,NY,12754,845-292-8200,SULLIVAN,41.784319,-74.725058,1,rooftop,1987,State Route 52,,,Liberty,NY,12754,US,Sullivan,2021,36,36105,Liberty,3642224,950500,1000,1,3.61E+14,36105950500
3343148,1194810770,SULLIVAN PHARMACY INC,267 N MAIN ST,,LIBERTY,NY,12754,845-295-5456,SULLIVAN,41.80421,-74.747297,1,rooftop,267,N Main St,,,Liberty,NY,12754,US,Sullivan,2021,36,36105,Liberty,3642224,950701,2007,2,3.61E+14,36105950701
5807803,1477990687,MANOR PHARMACY LLC,43A MAIN ST,,LIVINGSTON MANOR,NY,127585145,845-439-1188,SULLIVAN,41.90086,-74.827368,1,rooftop,43,Main St,,,Livingston Manor,NY,12758,US,Sullivan,2021,36,36105,Livingston Manor,3642928,950201,1003,1,3.61E+14,36105950201
5823643,1649793589,WALGREENS #17736,381 BROADWAY,,MONTICELLO,NY,127011385,217-709-2351,SULLIVAN,41.653398,-74.682585,1,rooftop,381,Broadway,,,Monticello,NY,12701,US,Sullivan,2021,36,36105,Monticello,3648175,951801,3001,3,3.61E+14,36105951801
3304730,1427075589,WAL-MART PHARMACY 10-2547,41 ANAWANA LAKE ROAD,,MONTICELLO,NY,12701,479-277-2500,SULLIVAN,41.666871,-74.67981,1,rooftop,41,Anawana Lake Rd,,,Monticello,NY,12701,US,Sullivan,2021,36,36105,,,951500,1008,1,3.61E+14,36105951500
3325948,1508971383,SHOPRITE SUPERMARKETS INC.,46 THOMPSON SQ,,MONTICELLO,NY,12701,732-521-8439,SULLIVAN,41.666845,-74.670803,1,rooftop,46,Thompson Sq,,,Monticello,NY,12701,US,Sullivan,2021,36,36105,,,951500,1020,1,3.61E+14,36105951500
3319642,1316075443,PETERS PHARMACY OF NARROWSBURG,141 KIRK RD,,NARROWSBURG,NY,127649802,845-252-3003,SULLIVAN,41.612914,-75.056704,1,rooftop,141,Kirks Rd,,,Narrowsburg,NY,12764,US,Sullivan,2021,36,36105,Narrowsburg,3649473,952300,2046,2,3.61E+14,36105952300
3339923,1235289471,ROCK HILL PHARMACY,253 ROCK HILL DR,,ROCK HILL,NY,12775,845-791-1515,SULLIVAN,41.624558,-74.59368,1,rooftop,253,Rock Hill Dr,,,Rock Hill,NY,12775,US,Sullivan,2021,36,36105,Rock Hill,3663132,951701,1045,1,3.61E+14,36105951701
5807043,1669713939,THE MEDICINE SHOPPE PHARMACY,47 STEWART AVE,,ROSCOE,NY,127765105,607-498-4111,SULLIVAN,41.931931,-74.913797,1,range_interpolation,47,Stewart Ave,,,Roscoe,NY,12776,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36105,Roscoe,3663583,950202,2037,2,3.61E+14,36105950202
3374054,1588694483,WURTSBORO PHARMACY,2930 STATE ROUTE 209,,WURTSBORO,NY,127904031,845-888-2614,SULLIVAN,41.564838,-74.499601,1,range_interpolation,2930,State Rte 209,,,Wurtsboro,NY,12790,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36105,,,951302,2058,2,3.61E+14,36105951302
3344645,1144389966,APALACHIN PHARMACY,6845 STATE ROUTE 434,,APALACHIN,NY,13732,607-625-2129,TIOGA,42.070543,-76.151204,1,rooftop,6845,State Route 434,,,Apalachin,NY,13732,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,,,20401,3006,3,3.61E+14,36107020401
5822956,1295259299,WALGREENS #18281,21 NORTH MAIN STREET,,NEWARK VALLEY,NY,138113607,217-709-2351,TIOGA,42.225037,-76.182511,1,rooftop,21,N Main St,,,Newark Valley,NY,13811,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,Newark Valley,3649902,20102,3014,3,3.61E+14,36107020102
5804441,1295012342,THE OWEGO PHARMACY,1135 STATE ROUTE 17C,,OWEGO,NY,138274823,607-765-5175,TIOGA,42.098144,-76.232772,1,rooftop,1135,State Route 17C,,,Owego,NY,13827,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,,,20300,3023,3,3.61E+14,36107020300
5823287,1942725262,WALGREENS #19777,153 MAIN STREET,,OWEGO,NY,138271779,217-709-2351,TIOGA,42.103359,-76.263537,1,rooftop,153,Main St,,,Owego,NY,13827,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,Owego,3655882,20500,4025,4,3.61E+14,36107020500
3330735,1164526927,CVS PHARMACY #02252,39 PARK ST,,OWEGO,NY,13827,401-770-2751,TIOGA,42.1027,-76.263393,1,rooftop,39,Park St,,,Owego,NY,13827,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,Owego,3655882,20500,4030,4,3.61E+14,36107020500
3348629,1639111412,WAVERLY PHARMACY,443 CAYUTA AVENUE,,WAVERLY,NY,14892,607-565-2390,TIOGA,42.003473,-76.526504,1,rooftop,443,Cayuta Ave,,,Waverly,NY,14892,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36107,Waverly,3678806,20703,3022,3,3.61E+14,36107020703
3349253,1255448437,KINNEY DRUGS,44 NORTH STREET,,DRYDEN,NY,13053,315-287-3600,TOMPKINS,42.495431,-76.297388,1,rooftop,44,North St,,,Dryden,NY,13053,US,Tompkins,2021,36,36109,Dryden,3620951,2000,1023,1,3.61E+14,36109002000
5822944,1508383472,WALGREENS #17195,79 NORTH ST,,DRYDEN,NY,130538510,217-709-2351,TOMPKINS,42.497438,-76.298714,1,rooftop,79,North St,,,Dryden,NY,13053,US,Tompkins,2021,36,36109,Dryden,3620951,2000,1024,1,3.61E+14,36109002000
5811105,1730596131,CAYUGA EMPLOYEE PHARMACY,101 DATES DR,SECOND FLOOR,ITHACA,NY,148501342,607-274-4385,TOMPKINS,42.468921,-76.537343,1,rooftop,101,Dates Dr,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Northwest Ithaca,3653853,900,3013,3,3.61E+14,36109000900
3341031,1508883737,WALMART PHARMACY 10-5240,135 FAIRGROUNDS MEMORIAL PKWY,,ITHACA,NY,14850,479-277-2500,TOMPKINS,42.427575,-76.513991,1,rooftop,135,Fairgrounds Memorial Pkwy,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Ithaca,3638077,1000,1004,1,3.61E+14,36109001000
3363532,1982933461,KINNEY DRUGS,2255 N TRIPHAMMER RD,,ITHACA,NY,148501576,315-287-3600,TOMPKINS,42.480073,-76.481084,1,rooftop,2255,N Triphammer Rd,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Lansing,3641223,500,2002,2,3.61E+14,36109000500
3356587,1629259973,TOPS PHARMACY,2300 N TRIPHAMMER ROAD,,ITHACA,NY,14850,716-635-5274,TOMPKINS,42.482006,-76.485624,1,rooftop,2300,N Triphammer Rd,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Lansing,3641223,600,4022,4,3.61E+14,36109000600
5823201,1972029650,WALGREENS #19684,330 PINE TREE ROAD,,ITHACA,NY,148502820,217-709-2351,TOMPKINS,42.437714,-76.465705,1,rooftop,330,Pine Tree Rd,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,East Ithaca,3622326,1302,2014,2,3.61E+14,36109001302
3326964,1306868955,CVS PHARMACY #16838,40 CATHERWOOD RD,,ITHACA,NY,14850,401-770-2751,TOMPKINS,42.485636,-76.491144,1,rooftop,40,Catherwood Rd,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Lansing,3641223,600,4026,4,3.61E+14,36109000600
3391137,1720057722,"WEGMANS FOOD MARKETS, INC.",500 S. MEADOW DRIVE,,ITHACA,NY,14850,585-273-6337,TOMPKINS,42.435661,-76.510575,0.7,rooftop,500,S Meadow St,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Ithaca,3638077,1000,1004,1,3.61E+14,36109001000
3349291,1699882316,KINNEY DRUGS,513 N CAYUGA STREET,,ITHACA,NY,14850,315-287-3600,TOMPKINS,42.445603,-76.498984,1,rooftop,513,N Cayuga St,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Ithaca,3638077,700,3016,3,3.61E+14,36109000700
5823112,1306360672,WALGREENS #19370,615 SOUTH MEADOW STREET,,ITHACA,NY,148503245,217-709-2351,TOMPKINS,42.433296,-76.507473,1,rooftop,615,S Meadow St,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Ithaca,3638077,1000,3034,3,3.61E+14,36109001000
3317927,1497859243,CVS PHARMACY #00502,625 WEST CLINTON STREET,,ITHACA,NY,14850,401-770-2751,TOMPKINS,42.436384,-76.507142,1,rooftop,625,W Clinton St,,,Ithaca,NY,14850,US,Tompkins,2021,36,36109,Ithaca,3638077,1000,3007,3,3.61E+14,36109001000
3339036,1275640450,KINNEY DRUGS,2100 TRUMANSBURG RD,,TRUMANSBURG,NY,14886,315-287-3600,TOMPKINS,42.533632,-76.642948,1,rooftop,2100,Trumansburg Rd,,,Trumansburg,NY,14886,US,Tompkins,2021,36,36109,,,1600,2031,2,3.61E+14,36109001600
3322360,1134279888,BOICEVILLE PHARMACY INC,4103 STATE ROUTE 28,,BOICEVILLE,NY,124125200,845-657-6511,ULSTER,42.007036,-74.267354,1,rooftop,4103,State Rte 28,,,Boiceville,NY,12412,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,951000,3002,3,3.61E+14,36111951000
3329415,1952409054,MATTHEWS PHARMACY,101 CANAL ST,,ELLENVILLE,NY,124281400,845-647-6222,ULSTER,41.716842,-74.394158,1,rooftop,101,Canal St,,,Ellenville,NY,12428,US,Ulster,2021,36,36111,Ellenville,3623965,954800,2024,2,3.61E+14,36111954800
5824025,1346765112,WALGREENS #19993,50 NORTH MAIN STREET,,ELLENVILLE,NY,124281015,217-709-2351,ULSTER,41.720393,-74.392731,0.9,range_interpolation,50,N Main St,,,Ellenville,NY,12428,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36111,Ellenville,3623965,954800,2003,2,3.61E+14,36111954800
3321368,1861500241,HANNAFORD FOOD AND DRUG,3650 ROUTE 9W,,HIGHLAND,NY,12528,207-885-7454,ULSTER,41.703568,-73.96575,1,rooftop,3650,State Rte 9W,,,Highland,NY,12528,US,Ulster,2021,36,36111,Highland,3634484,953600,2025,2,3.61E+14,36111953600
5823629,1174046148,WALGREENS #17676,3732 ROUTE 9 WEST,,HIGHLAND,NY,125282002,217-709-2351,ULSTER,41.742792,-73.964285,0.7,street_center,,US Hwy 9,,,Highland,NY,12528,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36111,Highland,3634484,953700,1027,1,3.61E+14,36111953700
3319464,1578618740,CATSKILL PHARMACY,6401 RT 209,,KERHONKSON,NY,12446,845-626-0900,ULSTER,41.774086,-74.303627,1,rooftop,6401,State Rte 209,,,Kerhonkson,NY,12446,US,Ulster,2021,36,36111,Kerhonkson,3639397,954500,1023,1,3.61E+14,36111954500
3391288,1295843548,HANNAFORD FOOD AND DRUG,100 PLAZA ROAD,,KINGSTON,NY,12401,207-885-7454,ULSTER,41.936531,-74.015803,1,rooftop,100,Plaza Rd,,,Kingston,NY,12401,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,Kingston,3639727,952400,1010,1,3.61E+14,36111952400
3347122,1205944683,HANNAFORD FOOD AND DRUG,1261 ULSTER AVE,,KINGSTON,NY,12401,207-885-7454,ULSTER,41.968474,-73.990425,1,rooftop,1261,Ulster Ave,,,Kingston,NY,12401,US,Ulster,2021,36,36111,,,951400,1007,1,3.61E+14,36111951400
3320328,1235151887,CVS PHARMACY #16661,1300 ULSTER AVE,,KINGSTON,NY,12401,401-770-2751,ULSTER,41.96857,-73.985725,1,rooftop,1300,Ulster Ave,,,Kingston,NY,12401,US,Ulster,2021,36,36111,,,951400,1011,1,3.61E+14,36111951400
3315339,1871697623,CVS PHARMACY #00428,1301 ULSTER AVE,,KINGSTON,NY,12401,845-336-5955,ULSTER,41.96975,-73.989533,1,rooftop,1301,Ulster Ave,,,Kingston,NY,12401,US,Ulster,2021,36,36111,,,951400,1007,1,3.61E+14,36111951400
3300530,1821003971,WALGREENS #6650,201 PLAZA RD,,KINGSTON,NY,124012974,217-709-2351,ULSTER,41.936682,-74.018546,1,rooftop,201,Plaza Rd,,,Kingston,NY,12401,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,Kingston,3639727,952400,1010,1,3.61E+14,36111952400
3364887,1609199173,WALGREENS #2077,316 BROADWAY,,KINGSTON,NY,124015146,217-709-2351,ULSTER,41.925842,-73.991459,1,rooftop,316,Broadway,,,Kingston,NY,12401,US,Ulster,2021,36,36111,Kingston,3639727,951900,1015,1,3.61E+14,36111951900
3370880,1700995016,RITE AID PHARMACY 01090,351 FLATBUSH AVENUE,,KINGSTON,NY,124012743,717-975-5937,ULSTER,41.940953,-73.986753,1,rooftop,351,Flatbush Ave,,,Kingston,NY,12401,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,Kingston,3639727,951800,1007,1,3.61E+14,36111951800
5801469,1265734859,CVS PHARMACY #08945,416 WASHINGTON AVENUE,,KINGSTON,NY,12401,845-331-0226,ULSTER,41.936141,-74.024566,1,rooftop,416,Washington Ave,,,Kingston,NY,12401,US,Ulster,2021,36,36111,Kingston,3639727,952400,1022,1,3.61E+14,36111952400
3392204,1932208113,RITE AID PHARMACY 10700,485 BROADWAY,,KINGSTON,NY,12401,717-975-5937,ULSTER,41.927273,-73.999786,1,rooftop,485,Broadway,,,Kingston,NY,12401,US,Ulster,2021,36,36111,Kingston,3639727,952100,1001,1,3.61E+14,36111952100
3301734,1982621041,WALMART PHARMACY 10-2504,601 FRANK STOTTILE BLVD,,KINGSTON,NY,12401,479-277-2500,ULSTER,41.972549,-73.986156,1,rooftop,601,Frank Sottile Blvd,,,Kingston,NY,12401,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,951400,1003,1,3.61E+14,36111951400
3334428,1225035538,NEKOS-DEDRICK'S PHARMACY,86 N FRONT ST,,KINGSTON,NY,12401,845-338-8000,ULSTER,41.93474,-74.022301,1,rooftop,86,N Front St,,,Kingston,NY,12401,US,Ulster,2021,36,36111,Kingston,3639727,952400,1027,1,3.61E+14,36111952400
3308219,1205939030,CVS PHARMACY #07629,2 RIVERVIEW DRIVE,,MARLBORO,NY,12542,845-236-3693,ULSTER,41.615919,-73.963985,1,rooftop,2,Riverview Dr,,,Marlboro,NY,12542,US,Ulster,2021,36,36111,Marlboro,3645700,953800,1025,1,3.61E+14,36111953800
3355319,1932390242,HANNAFORD FOOD AND DRUG,2066 STATE ROUTE 32,,MODENA,NY,125485014,207-885-7454,ULSTER,41.66589,-74.106207,1,rooftop,2066,State Route 32,,,Modena,NY,12548,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,954100,2000,2,3.61E+14,36111954100
5808324,1710319777,WALMART PHARMACY 10-4570,7500 STATE ROUTE 209,,NAPANOCH,NY,124589998,479-277-2500,ULSTER,41.742249,-74.371004,1,rooftop,7500,State Rte 209,,,Napanoch,NY,12458,US,Ulster,2021,36,36111,Napanoch,3649418,954500,3029,3,3.61E+14,36111954500
3336713,1871590182,DEDRICK'S PHARMACY,190 MAIN ST,,NEW PALTZ,NY,12561,845-255-0310,ULSTER,41.745552,-74.078513,1,rooftop,190,Main St,,,New Paltz,NY,12561,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,New Paltz,3650551,953500,2003,2,3.61E+14,36111953500
5823530,1942726799,WALGREENS #17317,236 MAIN ST,,NEW PALTZ,NY,125611314,217-709-2351,ULSTER,41.743243,-74.073686,1,rooftop,236,Main St,,,New Paltz,NY,12561,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,953500,3006,3,3.61E+14,36111953500
5817741,1760931455,TOPS PHARMACY,271 MAIN ST,,NEW PALTZ,NY,125611613,845-255-3344,ULSTER,41.743052,-74.070328,1,rooftop,271,Main St,,,New Paltz,NY,12561,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,953400,2000,2,3.61E+14,36111953400
3354242,1033323522,QUICK RX,279 MAIN ST STE 103,,NEW PALTZ,NY,125611624,845-295-3335,ULSTER,41.743379,-74.068119,1,rooftop,279,Main St,Ste,103,New Paltz,NY,12561,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,953400,2000,2,3.61E+14,36111953400
5811321,1821426321,PORT EWEN PHARMACY,177 BROADWAY,,PORT EWEN,NY,12466,845-331-4229,ULSTER,41.906656,-73.97631,1,rooftop,177,Broadway,,,Port Ewen,NY,12466,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,Port Ewen,3659311,952500,1014,1,3.61E+14,36111952500
3365221,1730283490,CVS PHARMACY #00323,1 GRAND UNION PLZ,,SAUGERTIES,NY,124775123,401-770-2751,ULSTER,42.083596,-73.967818,1,rooftop,1,Grand Union Plz,,,Saugerties,NY,12477,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36111,,,950100,1049,1,3.61E+14,36111950100
5816460,1740647189,SAUGERTIES PHARMACY,18 MARKET ST,,SAUGERTIES,NY,12477,845-246-5649,ULSTER,42.077636,-73.954571,1,rooftop,18,Market St,,,Saugerties,NY,12477,US,Ulster,2021,36,36111,Saugerties,3665288,950200,3002,3,3.61E+14,36111950200
5823578,1447776182,WALGREENS #17489,6 SIMMONS PLAZA,,SAUGERTIES,NY,124772250,217-709-2351,ULSTER,42.066106,-73.946123,1,rooftop,6,Simmons St,,,Saugerties,NY,12477,US,Ulster,2021,36,36111,Saugerties,3665288,950200,1025,1,3.61E+14,36111950200
5823807,1902322118,WALGREENS #19061,3852 MAIN STREET,,STONE RIDGE,NY,124845603,217-709-2351,ULSTER,41.844102,-74.14767,0.9,nearest_rooftop_match,3853,Main St,,,Stone Ridge,NY,12484,US,Ulster,2021,36,36111,Stone Ridge,3671597,952901,3003,3,3.61E+14,36111952901
3323413,1093819856,CVS PHARMACY #03102,60 MILL HILL ROAD,,WOODSTOCK,NY,12498,401-770-2751,ULSTER,42.038973,-74.114866,1,rooftop,60,Mill Hill Rd,,,Woodstock,NY,12498,US,Ulster,2021,36,36111,Woodstock,3683041,950500,2007,2,3.61E+14,36111950500
3365423,1265759815,VILLAGE APOTHECARY,79 TINKER ST,,WOODSTOCK,NY,124981238,845-679-0790,ULSTER,42.040238,-74.121559,1,rooftop,79,Tinker St,,,Woodstock,NY,12498,US,Ulster,2021,36,36111,Woodstock,3683041,950500,2005,2,3.61E+14,36111950500
5822071,1891211157,WALGREENS #19965,6272 STATE ROUTE 9,,CHESTERTOWN,NY,128170139,217-709-2351,WARREN,43.634075,-73.798112,0.7,street_center,,US Hwy 9,,,Chestertown,NY,12817,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36113,,,75001,2033,2,3.61E+14,36113075001
3330507,1497869705,HOUSE CALLS PHARMACY,100 BROAD STREET PLAZA,,GLENS FALLS,NY,12801,518-379-2409,WARREN,43.305786,-73.654437,0.95,rooftop,100,Broad St,,,Glens Falls,NY,12801,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls,3629333,70200,1014,1,3.61E+14,36113070200
3335800,1619990991,GLENS FALLS HOSPITAL OUTPATIENT PHARMACY,100 PARK ST,,GLENS FALLS,NY,128014447,518-926-2540,WARREN,43.307336,-73.646974,1,rooftop,100,Park St,,,Glens Falls,NY,12801,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls,3629333,70100,1001,1,3.61E+14,36113070100
3378127,1104926567,RITE AID PHARMACY 10717,124 RIDGE STREET,,GLENS FALLS,NY,12801,717-975-5937,WARREN,43.313386,-73.644298,1,rooftop,124,Ridge St,,,Glens Falls,NY,12801,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls,3629333,70400,2015,2,3.61E+14,36113070400
3319818,1952419335,HANNAFORD FOOD AND DRUG,175 BROAD ST,,GLENS FALLS,NY,12801,207-885-7454,WARREN,43.30421,-73.662282,1,rooftop,175,Broad St,,,Glens Falls,NY,12801,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls,3629333,70200,1009,1,3.61E+14,36113070200
5800330,1336468479,WALGREENS #12733,202 BROAD ST,,GLENS FALLS,NY,128014146,217-709-2351,WARREN,43.302296,-73.661617,1,rooftop,202,Broad St,,,Glens Falls,NY,12801,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls,3629333,70100,2009,2,3.61E+14,36113070100
5821865,1093239923,WALGREENS #19328,2160 STATE ROUTE 9,,LAKE GEORGE,NY,128456120,217-709-2351,WARREN,43.409442,-73.710746,1,range_interpolation,2160,State Rte 9,,,Lake George,NY,12845,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36113,,,72001,2025,2,3.61E+14,36113072001
3334567,1699746297,STONES PHARMACY INC,1 MAIN ST,,LAKE LUZERNE,NY,12846,518-696-3214,WARREN,43.316781,-73.841089,0.9,rooftop,1,Main St,,,Queensbury,NY,12804,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Lake Luzerne,3640651,71000,2049,2,3.61E+14,36113071000
5821651,1972020634,WALGREENS #17154,284 MAIN STREET,,NORTH CREEK,NY,128530367,217-709-2351,WARREN,43.701246,-73.987107,1,rooftop,284,Main St,,,North Creek,NY,12853,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,North Creek,3651847,74000,3007,3,3.61E+14,36113074000
5804059,1568731115,KINNEY DRUGS,161 CAREY ROAD,,QUEENSBURY,NY,12804,315-287-3600,WARREN,43.295867,-73.689275,1,rooftop,161,Carey Rd,,,Queensbury,NY,12804,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,West Glens Falls,3680082,70802,2034,2,3.61E+14,36113070802
3390476,1932217312,HANNAFORD FOOD AND DRUG,190 QUAKER RD,,QUEENSBURY,NY,12804,207-885-7454,WARREN,43.331025,-73.656361,1,rooftop,190,Quaker Rd,,,Queensbury,NY,12804,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36113,Glens Falls North,3629338,70701,1014,1,3.61E+14,36113070701
5815759,1922467430,MARKET 32 PHARMACY,2080 WESTERN AVENUE,,QUEENSBURY,NY,128049517,518-379-2409,WARREN,43.311698,-73.664573,0.7,street_center,,Western Ave,,,Queensbury,NY,12804,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36113,West Glens Falls,3680082,70801,1047,1,3.61E+14,36113070801
